date,temp_mean,temp_max,temp_min,precip
2014-01-01,12.2,16.9,6.6,0.0
2014-01-02,11.0,17.7,5.8,0.0
2014-01-03,11.9,18.4,5.2,0.0
2014-01-04,13.3,18.7,7.6,0.0
2014-01-05,12.4,19.6,6.0,0.0
2014-01-06,11.4,18.2,5.0,0.0
2014-01-07,12.0,18.6,6.3,0.0
2014-01-08,11.7,18.7,4.7,0.0
2014-01-09,12.3,18.7,6.8,0.0
2014-01-10,12.7,18.7,6.5,0.0
2014-01-11,12.2,18.1,7.1,0.0
2014-01-12,12.7,19.2,7.3,0.0
2014-01-13,12.8,19.5,6.2,0.0
2014-01-14,13.3,19.7,7.1,0.0
2014-01-15,12.9,19.1,7.1,0.0
2014-01-16,13.1,18.2,5.8,0.0
2014-01-17,14.1,18.1,10.7,27.4
2014-01-18,13.3,17.5,9.7,0.0
2014-01-19,13.3,18.2,8.8,0.0
2014-01-20,13.7,19.4,7.8,0.0
2014-01-21,13.5,15.8,11.9,22.5
2014-01-22,13.8,17.1,10.9,4.2
2014-01-23,14.9,19.3,10.1,0.0
2014-01-24,13.5,18.7,8.7,0.0
2014-01-25,13.2,18.3,8.1,0.0
2014-01-26,14.1,20.2,9.7,0.0
2014-01-27,14.9,21.4,9.2,0.0
2014-01-28,15.3,21.8,10.0,0.0
2014-01-29,15.4,21.7,10.0,0.0
2014-01-30,14.9,21.0,9.5,0.0
2014-01-31,13.7,19.8,8.3,0.0
2014-02-01,13.7,19.3,8.4,0.0
2014-02-02,14.6,20.7,7.4,0.0
2014-02-03,17.2,24.5,8.8,0.0
2014-02-04,16.7,23.5,10.9,0.0
2014-02-05,16.0,21.6,10.9,0.4
2014-02-06,17.5,23.2,11.0,1.3
2014-02-07,17.1,23.9,13.2,0.4
2014-02-08,14.1,19.3,8.5,0.0
2014-02-09,12.2,18.3,6.7,0.0
2014-02-10,12.0,18.3,5.2,0.0
2014-02-11,12.8,19.8,6.3,0.0
2014-02-12,12.5,19.6,6.2,0.0
2014-02-13,13.9,19.8,6.0,3.4
2014-02-14,13.7,16.2,10.7,12.5
2014-02-15,12.7,18.0,8.1,0.0
2014-02-16,12.2,18.4,7.7,0.0
2014-02-17,13.6,19.6,8.3,0.0
2014-02-18,15.0,21.2,9.3,0.0
2014-02-19,14.4,21.2,7.7,0.0
2014-02-20,15.2,22.3,9.2,0.0
2014-02-21,16.6,23.4,8.9,0.0
2014-02-22,16.2,20.9,11.6,0.5
2014-02-23,15.0,21.3,10.0,0.0
2014-02-24,15.9,22.1,9.5,0.0
2014-02-25,16.4,22.9,9.3,0.0
2014-02-26,17.7,24.4,10.8,0.3
2014-02-27,16.6,21.9,12.7,4.4
2014-02-28,15.7,20.5,12.0,8.2
2014-03-01,14.5,18.1,9.9,2.0
2014-03-02,14.3,20.4,9.1,0.0
2014-03-03,16.6,23.0,8.7,0.0
2014-03-04,17.5,24.1,10.9,0.0
2014-03-05,16.9,24.1,11.5,1.7
2014-03-06,16.7,23.4,10.4,0.0
2014-03-07,17.1,24.3,9.8,0.0
2014-03-08,18.4,25.3,11.5,0.0
2014-03-09,19.7,27.0,11.6,0.7
2014-03-10,20.1,26.3,14.3,0.4
2014-03-11,18.8,25.9,14.3,26.6
2014-03-12,18.5,24.4,13.3,1.2
2014-03-13,17.8,24.6,12.0,0.0
2014-03-14,18.4,25.3,11.4,0.0
2014-03-15,20.0,26.9,10.7,0.0
2014-03-16,21.7,29.5,13.2,0.0
2014-03-17,24.1,31.1,14.1,0.5
2014-03-18,22.1,29.1,15.3,0.0
2014-03-19,20.4,27.3,13.3,0.0
2014-03-20,20.8,27.7,12.5,0.0
2014-03-21,23.2,30.4,15.0,0.3
2014-03-22,22.8,29.8,16.2,0.0
2014-03-23,21.0,26.3,15.6,0.5
2014-03-24,22.7,28.6,16.7,1.0
2014-03-25,23.9,30.1,17.1,0.2
2014-03-26,23.6,29.2,19.0,0.1
2014-03-27,23.3,29.6,17.4,0.0
2014-03-28,23.5,30.1,16.6,0.4
2014-03-29,24.2,30.5,17.6,0.0
2014-03-30,23.1,30.1,16.9,0.0
2014-03-31,23.1,30.5,16.2,0.0
2014-04-01,23.8,31.5,15.3,0.0
2014-04-02,24.7,33.0,16.0,1.5
2014-04-03,23.8,30.8,16.8,0.0
2014-04-04,25.2,32.2,16.7,0.0
2014-04-05,26.1,33.6,18.6,0.0
2014-04-06,28.0,36.2,18.3,0.0
2014-04-07,26.3,33.1,18.9,0.1
2014-04-08,24.4,31.3,18.0,0.0
2014-04-09,25.0,32.2,17.3,0.0
2014-04-10,25.5,33.1,17.7,0.0
2014-04-11,26.7,34.8,17.0,0.0
2014-04-12,28.0,35.6,17.9,0.8
2014-04-13,27.1,33.5,19.8,0.2
2014-04-14,27.1,34.2,19.1,1.0
2014-04-15,28.4,35.2,19.5,0.0
2014-04-16,28.0,34.7,21.0,0.0
2014-04-17,26.8,32.5,20.2,0.6
2014-04-18,22.9,27.2,20.0,11.0
2014-04-19,24.1,30.3,18.6,2.6
2014-04-20,25.5,32.5,17.6,0.0
2014-04-21,26.1,33.4,17.8,0.0
2014-04-22,26.6,34.6,19.2,0.0
2014-04-23,28.0,34.3,21.0,0.0
2014-04-24,28.7,35.8,20.3,0.0
2014-04-25,29.6,37.7,20.7,0.0
2014-04-26,30.1,37.9,21.5,0.2
2014-04-27,30.0,37.4,21.2,0.0
2014-04-28,30.9,39.0,21.9,0.0
2014-04-29,32.6,40.4,22.0,0.0
2014-04-30,33.1,41.3,23.8,0.0
2014-05-01,33.4,42.2,23.4,0.0
2014-05-02,32.5,40.5,25.0,0.8
2014-05-03,30.3,37.1,23.7,2.3
2014-05-04,31.5,37.4,23.3,0.0
2014-05-05,30.3,36.9,24.9,0.9
2014-05-06,28.6,34.0,23.7,1.8
2014-05-07,30.7,36.9,24.0,0.0
2014-05-08,32.5,39.7,23.9,0.0
2014-05-09,31.2,38.6,23.1,0.0
2014-05-10,31.4,37.6,22.5,0.0
2014-05-11,29.0,34.8,23.5,1.2
2014-05-12,28.0,34.7,22.4,1.9
2014-05-13,28.2,33.0,22.5,0.0
2014-05-14,28.6,33.8,22.3,0.0
2014-05-15,29.2,34.8,22.5,0.0
2014-05-16,30.4,35.9,23.2,0.0
2014-05-17,30.9,36.6,24.5,0.0
2014-05-18,31.1,37.7,23.9,0.0
2014-05-19,31.2,38.0,24.0,0.0
2014-05-20,31.3,38.6,23.7,0.0
2014-05-21,31.1,37.5,23.1,0.0
2014-05-22,32.7,39.9,24.0,0.0
2014-05-23,33.6,42.1,25.5,0.0
2014-05-24,32.4,38.9,24.9,1.5
2014-05-25,30.7,38.2,24.8,1.6
2014-05-26,30.9,36.2,24.3,0.0
2014-05-27,31.1,38.3,23.5,0.9
2014-05-28,32.4,40.3,23.0,0.0
2014-05-29,34.2,41.4,24.0,0.0
2014-05-30,34.2,41.6,27.5,0.0
2014-05-31,34.3,41.9,27.1,0.1
2014-06-01,32.5,38.4,26.3,0.1
2014-06-02,33.5,40.5,26.3,0.0
2014-06-03,34.4,41.6,26.0,0.0
2014-06-04,35.1,42.3,26.4,0.0
2014-06-05,36.2,43.5,27.1,0.0
2014-06-06,37.2,44.4,28.1,0.0
2014-06-07,37.3,44.9,28.7,0.0
2014-06-08,37.1,44.6,28.2,0.0
2014-06-09,36.7,43.9,28.1,0.0
2014-06-10,37.1,44.3,27.6,0.0
2014-06-11,36.2,43.5,28.7,0.0
2014-06-12,34.8,42.1,29.5,0.4
2014-06-13,34.0,38.1,29.1,0.2
2014-06-14,34.1,39.4,29.1,1.0
2014-06-15,34.8,40.2,31.0,1.8
2014-06-16,36.1,40.8,31.8,0.0
2014-06-17,36.6,41.5,31.3,0.0
2014-06-18,35.1,40.6,29.0,0.0
2014-06-19,35.3,40.2,28.3,0.0
2014-06-20,37.6,42.0,33.1,0.0
2014-06-21,36.0,40.9,30.1,0.0
2014-06-22,33.5,39.2,29.4,2.9
2014-06-23,32.3,36.7,28.5,1.3
2014-06-24,32.9,37.6,28.4,3.0
2014-06-25,31.8,35.5,27.9,1.3
2014-06-26,31.4,37.3,27.9,5.0
2014-06-27,33.7,38.4,28.3,0.0
2014-06-28,34.3,38.9,29.5,0.2
2014-06-29,34.2,39.3,29.6,0.0
2014-06-30,32.8,38.1,28.6,0.7
2014-07-01,31.9,35.9,27.9,0.0
2014-07-02,31.7,36.8,27.8,0.2
2014-07-03,30.6,34.1,27.5,2.6
2014-07-04,32.2,37.1,27.2,1.2
2014-07-05,32.9,38.1,27.4,0.1
2014-07-06,33.1,39.1,28.2,0.4
2014-07-07,33.5,39.0,28.0,0.1
2014-07-08,34.8,40.5,28.6,0.0
2014-07-09,35.0,39.8,29.5,0.0
2014-07-10,35.7,41.0,29.4,0.0
2014-07-11,36.0,41.4,29.9,0.0
2014-07-12,35.3,40.4,29.8,0.0
2014-07-13,33.7,38.2,28.1,1.4
2014-07-14,31.5,35.6,27.7,0.7
2014-07-15,31.6,36.7,27.6,1.6
2014-07-16,30.8,35.1,28.1,4.8
2014-07-17,30.1,35.1,25.8,7.8
2014-07-18,26.8,29.1,25.9,18.8
2014-07-19,27.2,29.2,25.3,10.2
2014-07-20,28.8,32.3,25.3,1.2
2014-07-21,30.3,34.4,26.1,0.6
2014-07-22,30.3,33.9,27.2,0.3
2014-07-23,29.1,32.3,27.0,0.9
2014-07-24,29.0,32.2,26.5,0.0
2014-07-25,28.7,31.4,26.2,0.9
2014-07-26,29.8,33.5,26.4,1.0
2014-07-27,29.6,34.4,25.6,9.6
2014-07-28,27.4,31.0,25.2,11.0
2014-07-29,27.4,31.0,25.2,12.3
2014-07-30,29.5,33.1,25.8,0.9
2014-07-31,28.6,31.7,26.2,4.4
2014-08-01,29.1,32.8,26.6,7.4
2014-08-02,29.8,34.0,26.4,18.2
2014-08-03,29.1,33.2,25.8,16.0
2014-08-04,26.9,30.5,25.4,36.2
2014-08-05,27.5,30.5,25.3,9.7
2014-08-06,29.4,32.2,26.2,1.1
2014-08-07,28.3,30.9,25.6,0.4
2014-08-08,28.3,30.7,25.4,2.7
2014-08-09,28.7,32.0,26.1,5.0
2014-08-10,29.5,33.3,26.2,1.8
2014-08-11,29.2,32.3,26.1,2.9
2014-08-12,30.0,34.2,26.2,2.1
2014-08-13,30.0,33.4,27.2,0.3
2014-08-14,29.8,33.5,26.7,0.1
2014-08-15,29.0,32.1,26.2,0.4
2014-08-16,28.8,31.5,25.9,0.5
2014-08-17,29.7,33.4,25.8,0.0
2014-08-18,30.0,34.3,25.5,0.0
2014-08-19,30.9,35.8,26.2,0.0
2014-08-20,32.0,37.4,26.1,0.0
2014-08-21,32.3,37.9,27.3,0.0
2014-08-22,32.3,37.5,27.1,0.0
2014-08-23,32.7,37.9,26.8,0.0
2014-08-24,33.0,38.7,26.7,0.0
2014-08-25,33.8,39.5,26.7,0.0
2014-08-26,34.0,39.2,29.2,2.4
2014-08-27,31.9,38.0,27.8,2.4
2014-08-28,29.9,35.6,27.0,5.5
2014-08-29,30.4,34.2,26.8,0.0
2014-08-30,29.9,34.3,27.3,4.9
2014-08-31,30.0,33.6,27.0,1.0
2014-09-01,28.7,32.7,26.1,4.1
2014-09-02,28.6,32.3,25.7,2.3
2014-09-03,27.1,31.0,24.9,30.6
2014-09-04,26.4,29.2,24.5,5.6
2014-09-05,25.4,28.3,23.9,24.8
2014-09-06,27.4,30.8,24.1,0.5
2014-09-07,28.2,32.1,24.8,4.5
2014-09-08,28.6,32.3,26.0,4.2
2014-09-09,28.8,32.9,25.1,6.9
2014-09-10,27.4,31.3,24.7,5.6
2014-09-11,26.4,30.4,23.9,4.9
2014-09-12,26.4,31.2,23.5,0.7
2014-09-13,28.0,31.7,23.3,0.5
2014-09-14,28.2,32.3,24.7,0.2
2014-09-15,28.4,32.6,24.4,0.0
2014-09-16,28.3,32.5,24.2,0.3
2014-09-17,28.8,33.3,24.1,0.1
2014-09-18,29.5,34.8,25.4,0.0
2014-09-19,29.6,35.2,25.0,0.0
2014-09-20,29.2,34.4,24.3,0.0
2014-09-21,29.8,35.9,24.6,0.0
2014-09-22,30.3,36.1,25.0,0.0
2014-09-23,30.1,36.0,25.7,0.0
2014-09-24,29.7,36.0,25.0,0.0
2014-09-25,30.1,35.7,24.4,0.0
2014-09-26,29.8,35.3,24.1,0.0
2014-09-27,30.1,36.0,24.7,0.0
2014-09-28,30.4,36.1,24.2,0.0
2014-09-29,30.2,36.1,23.9,0.0
2014-09-30,30.4,36.3,25.1,0.0
2014-10-01,29.9,35.8,24.0,0.0
2014-10-02,29.8,35.2,24.3,0.0
2014-10-03,30.2,35.7,24.1,0.0
2014-10-04,30.6,36.9,24.7,0.0
2014-10-05,30.3,35.9,24.4,0.0
2014-10-06,30.4,36.2,24.4,0.0
2014-10-07,29.8,34.6,24.7,0.0
2014-10-08,29.6,34.7,24.0,0.0
2014-10-09,29.1,35.3,22.4,0.0
2014-10-10,28.1,35.2,21.3,0.0
2014-10-11,27.6,34.5,20.8,0.0
2014-10-12,27.1,34.1,19.7,0.0
2014-10-13,26.9,32.5,20.2,1.1
2014-10-14,23.3,27.9,19.0,3.1
2014-10-15,24.3,29.5,18.7,0.5
2014-10-16,23.8,30.3,17.5,0.0
2014-10-17,24.0,30.5,16.8,0.0
2014-10-18,24.2,30.9,17.3,0.0
2014-10-19,24.9,31.6,17.7,0.0
2014-10-20,25.9,32.3,18.7,0.0
2014-10-21,26.4,32.5,20.4,0.0
2014-10-22,26.6,32.5,20.5,0.0
2014-10-23,26.3,32.0,21.0,0.0
2014-10-24,26.0,31.5,20.5,0.0
2014-10-25,24.6,31.1,20.1,2.4
2014-10-26,25.2,30.8,19.9,0.0
2014-10-27,25.2,30.6,20.2,0.0
2014-10-28,25.4,31.7,19.6,0.0
2014-10-29,25.4,31.6,18.6,0.0
2014-10-30,24.9,31.0,19.0,0.0
2014-10-31,24.5,30.7,18.0,0.1
2014-11-01,23.1,29.2,17.0,0.0
2014-11-02,22.9,30.3,16.2,0.0
2014-11-03,23.9,30.8,16.6,0.0
2014-11-04,24.5,31.1,18.5,0.0
2014-11-05,23.7,30.4,18.1,0.0
2014-11-06,23.6,30.2,17.4,0.0
2014-11-07,25.1,31.3,17.9,0.0
2014-11-08,25.2,31.6,18.9,0.0
2014-11-09,24.2,30.9,18.5,0.0
2014-11-10,21.9,29.5,15.0,0.0
2014-11-11,20.6,28.1,14.0,0.0
2014-11-12,20.0,27.5,13.3,0.0
2014-11-13,19.5,27.1,12.9,0.0
2014-11-14,19.1,26.9,12.5,0.0
2014-11-15,19.1,27.0,12.4,0.0
2014-11-16,19.3,27.5,12.1,0.0
2014-11-17,19.2,27.3,12.1,0.0
2014-11-18,18.8,26.8,11.6,0.0
2014-11-19,19.2,27.0,11.4,0.0
2014-11-20,19.3,26.9,12.2,0.0
2014-11-21,19.1,26.9,12.4,0.0
2014-11-22,18.9,26.7,11.7,0.0
2014-11-23,18.7,26.9,11.6,0.0
2014-11-24,17.9,25.6,11.2,0.0
2014-11-25,18.2,25.7,11.1,0.0
2014-11-26,19.0,26.5,12.8,0.0
2014-11-27,19.6,26.6,12.3,0.0
2014-11-28,20.9,27.5,13.4,0.0
2014-11-29,21.4,28.7,15.0,0.0
2014-11-30,20.8,28.4,15.0,0.0
2014-12-01,20.3,27.9,15.0,0.0
2014-12-02,19.9,27.2,14.7,0.0
2014-12-03,20.4,27.5,14.4,0.0
2014-12-04,19.7,27.7,13.0,0.0
2014-12-05,18.7,26.6,11.4,0.0
2014-12-06,19.1,26.5,12.9,0.0
2014-12-07,18.5,26.1,12.9,0.0
2014-12-08,17.7,25.2,11.4,0.0
2014-12-09,17.7,25.1,11.4,0.0
2014-12-10,15.4,22.8,9.0,0.0
2014-12-11,14.6,22.0,7.9,0.0
2014-12-12,15.7,21.8,7.1,0.2
2014-12-13,15.4,19.4,13.0,4.1
2014-12-14,15.0,17.2,12.8,1.8
2014-12-15,13.8,17.9,9.8,0.5
2014-12-16,13.6,19.5,9.2,0.0
2014-12-17,13.4,19.9,8.7,0.0
2014-12-18,13.3,19.7,7.8,0.0
2014-12-19,12.9,18.3,8.0,0.0
2014-12-20,11.6,18.4,6.7,0.0
2014-12-21,10.8,16.8,6.4,0.0
2014-12-22,10.2,16.6,6.1,0.0
2014-12-23,11.0,17.2,6.5,0.0
2014-12-24,12.0,18.9,5.7,0.0
2014-12-25,12.4,18.7,7.5,0.0
2014-12-26,12.8,19.3,7.9,0.0
2014-12-27,12.8,19.7,7.5,0.0
2014-12-28,11.7,18.5,5.8,0.0
2014-12-29,11.5,18.5,5.9,0.0
2014-12-30,12.5,19.3,4.7,0.0
2014-12-31,13.5,18.5,7.6,0.0
2015-01-01,16.7,21.3,12.0,0.3
2015-01-02,15.2,17.2,14.2,3.9
2015-01-03,15.3,17.9,11.7,0.1
2015-01-04,13.8,19.1,9.7,0.0
2015-01-05,14.6,20.7,9.6,0.0
2015-01-06,15.0,20.6,10.5,0.0
2015-01-07,13.2,18.1,7.5,0.0
2015-01-08,13.1,19.6,6.9,0.0
2015-01-09,12.4,18.7,6.3,0.0
2015-01-10,11.8,18.1,7.3,0.0
2015-01-11,11.7,18.1,6.9,0.0
2015-01-12,11.2,17.7,6.0,0.0
2015-01-13,11.8,17.6,6.8,1.5
2015-01-14,12.4,16.8,7.7,2.6
2015-01-15,12.2,18.3,7.8,0.0
2015-01-16,13.5,19.5,7.7,0.0
2015-01-17,13.8,20.3,8.1,0.0
2015-01-18,13.6,20.4,7.5,0.0
2015-01-19,12.9,19.7,6.2,0.0
2015-01-20,13.1,19.2,6.3,0.0
2015-01-21,12.8,16.3,10.6,4.9
2015-01-22,12.8,15.6,11.1,15.9
2015-01-23,14.4,17.9,11.1,0.0
2015-01-24,14.3,17.4,10.9,0.0
2015-01-25,13.1,17.5,9.2,0.0
2015-01-26,13.6,18.1,8.1,0.0
2015-01-27,12.3,17.7,7.6,0.0
2015-01-28,11.0,17.2,5.8,0.0
2015-01-29,11.0,17.8,4.8,0.0
2015-01-30,12.0,18.7,5.4,0.0
2015-01-31,13.0,19.9,7.7,0.0
2015-02-01,14.6,20.7,7.0,0.0
2015-02-02,16.3,21.7,11.0,9.8
2015-02-03,16.2,21.9,10.0,4.6
2015-02-04,13.9,19.9,10.0,0.0
2015-02-05,13.6,20.5,7.2,0.0
2015-02-06,13.6,20.7,7.1,0.0
2015-02-07,15.2,22.1,7.8,0.0
2015-02-08,15.4,22.3,9.8,2.1
2015-02-09,15.7,23.1,10.0,0.0
2015-02-10,15.0,22.1,9.2,0.0
2015-02-11,14.8,22.0,7.9,0.0
2015-02-12,15.4,22.1,8.6,0.0
2015-02-13,17.3,24.3,9.7,0.0
2015-02-14,18.7,26.5,11.4,0.0
2015-02-15,18.7,25.4,11.2,0.0
2015-02-16,20.3,26.2,13.9,0.3
2015-02-17,20.1,26.5,15.6,1.3
2015-02-18,19.6,26.1,14.7,12.0
2015-02-19,20.5,26.7,14.4,1.6
2015-02-20,21.1,27.0,16.1,0.0
2015-02-21,20.7,26.5,15.0,0.0
2015-02-22,20.4,27.1,14.4,0.0
2015-02-23,20.2,26.4,13.5,0.0
2015-02-24,21.8,27.2,14.3,2.4
2015-02-25,20.7,27.2,15.6,2.9
2015-02-26,17.9,24.5,12.1,0.0
2015-02-27,17.1,23.6,12.2,0.0
2015-02-28,19.0,25.4,11.4,0.2
2015-03-01,16.9,19.3,15.4,26.8
2015-03-02,15.9,19.5,12.9,19.1
2015-03-03,15.0,19.6,10.2,0.8
2015-03-04,15.2,21.6,9.7,0.0
2015-03-05,17.1,23.7,9.0,0.0
2015-03-06,18.3,24.9,12.6,0.0
2015-03-07,18.5,25.5,11.7,10.5
2015-03-08,18.1,24.0,13.3,4.8
2015-03-09,16.0,22.4,10.4,0.0
2015-03-10,16.4,23.1,9.6,0.0
2015-03-11,17.3,24.7,10.6,0.0
2015-03-12,19.1,26.5,10.1,0.0
2015-03-13,19.0,25.9,13.9,2.9
2015-03-14,20.4,26.1,14.4,4.1
2015-03-15,17.9,22.5,15.2,21.5
2015-03-16,18.0,22.7,14.5,5.8
2015-03-17,19.4,25.1,14.2,0.0
2015-03-18,18.5,24.7,12.9,0.0
2015-03-19,19.3,26.3,12.2,0.0
2015-03-20,20.7,27.8,12.4,0.0
2015-03-21,22.5,29.2,14.8,0.0
2015-03-22,23.3,30.2,16.8,0.0
2015-03-23,23.8,31.1,17.3,0.0
2015-03-24,24.4,32.2,15.6,0.0
2015-03-25,25.5,32.5,17.2,0.0
2015-03-26,27.3,33.6,20.4,0.0
2015-03-27,26.5,33.8,17.9,0.0
2015-03-28,25.9,34.1,16.4,0.0
2015-03-29,25.7,32.2,20.7,0.5
2015-03-30,21.5,27.1,17.7,5.0
2015-03-31,23.0,28.0,17.4,0.1
2015-04-01,24.8,30.8,18.3,0.6
2015-04-02,26.8,33.3,19.2,0.4
2015-04-03,22.9,30.1,19.0,15.4
2015-04-04,20.3,25.1,16.2,12.8
2015-04-05,22.8,28.5,15.5,0.0
2015-04-06,23.7,30.0,16.2,0.0
2015-04-07,22.2,27.7,16.9,5.5
2015-04-08,23.6,30.0,16.6,0.3
2015-04-09,24.1,31.0,17.0,0.0
2015-04-10,25.4,33.0,17.7,0.0
2015-04-11,26.5,34.1,18.2,0.1
2015-04-12,24.1,29.2,18.9,6.5
2015-04-13,23.6,29.2,18.9,0.6
2015-04-14,24.4,29.7,19.1,0.6
2015-04-15,25.7,31.6,19.3,0.0
2015-04-16,25.9,31.4,20.0,0.0
2015-04-17,27.9,34.9,19.7,0.0
2015-04-18,29.8,37.1,21.0,0.0
2015-04-19,31.8,39.4,21.2,0.0
2015-04-20,31.4,38.7,24.0,0.1
2015-04-21,30.6,38.6,22.4,0.0
2015-04-22,30.1,38.2,21.6,0.0
2015-04-23,30.8,38.7,23.0,0.0
2015-04-24,31.7,39.3,22.4,0.0
2015-04-25,29.7,37.0,23.5,0.3
2015-04-26,28.6,34.4,23.2,0.0
2015-04-27,29.7,36.5,23.8,0.9
2015-04-28,29.7,37.2,23.7,3.9
2015-04-29,29.8,36.6,23.1,0.0
2015-04-30,30.9,38.1,22.8,1.1
2015-05-01,30.2,36.5,22.9,0.0
2015-05-02,30.1,37.3,22.0,0.0
2015-05-03,30.1,38.0,21.0,0.0
2015-05-04,30.8,38.9,20.9,0.0
2015-05-05,31.7,40.0,20.9,0.0
2015-05-06,32.9,42.5,22.4,0.0
2015-05-07,34.3,42.7,24.1,0.0
2015-05-08,34.5,42.1,26.7,0.0
2015-05-09,34.0,40.8,25.9,0.0
2015-05-10,33.6,41.7,25.1,0.0
2015-05-11,33.1,39.6,25.4,0.9
2015-05-12,30.9,36.3,25.8,1.2
2015-05-13,29.6,35.7,24.6,5.8
2015-05-14,29.7,35.8,24.3,1.3
2015-05-15,29.5,36.6,23.6,3.5
2015-05-16,30.5,35.9,23.3,0.0
2015-05-17,32.1,37.9,24.7,0.0
2015-05-18,34.5,41.2,26.8,0.3
2015-05-19,34.0,41.5,26.8,1.4
2015-05-20,33.4,40.3,25.4,0.0
2015-05-21,33.8,41.7,24.6,0.0
2015-05-22,34.3,42.6,25.9,0.0
2015-05-23,34.9,43.2,25.5,0.0
2015-05-24,34.8,42.8,26.4,0.0
2015-05-25,35.5,44.1,26.2,0.0
2015-05-26,35.3,44.0,26.7,0.0
2015-05-27,33.7,41.8,25.7,0.0
2015-05-28,34.4,41.2,25.1,0.0
2015-05-29,35.3,41.7,27.0,0.0
2015-05-30,34.9,41.5,27.7,0.0
2015-05-31,34.4,41.5,25.9,0.1
2015-06-01,33.5,39.8,26.0,0.2
2015-06-02,31.7,37.8,25.9,0.3
2015-06-03,31.0,37.9,24.7,0.5
2015-06-04,31.3,37.5,24.4,0.0
2015-06-05,32.8,37.9,26.9,0.1
2015-06-06,33.1,39.0,26.6,0.0
2015-06-07,34.5,40.4,26.2,0.0
2015-06-08,35.9,42.5,27.0,0.0
2015-06-09,36.6,42.6,29.5,0.0
2015-06-10,36.2,41.4,30.8,0.5
2015-06-11,35.6,40.2,30.3,0.1
2015-06-12,35.4,40.6,29.9,0.0
2015-06-13,33.0,40.1,25.7,3.3
2015-06-14,29.1,32.9,24.3,7.2
2015-06-15,29.7,33.9,23.8,1.2
2015-06-16,32.0,36.5,27.1,0.0
2015-06-17,32.9,37.6,27.8,0.4
2015-06-18,34.3,39.1,28.6,0.0
2015-06-19,34.7,39.2,29.4,0.1
2015-06-20,32.3,37.2,28.8,1.1
2015-06-21,32.0,36.4,28.5,1.7
2015-06-22,32.1,36.9,26.7,0.6
2015-06-23,32.9,38.2,28.2,0.0
2015-06-24,30.7,36.4,25.7,26.1
2015-06-25,25.8,27.2,24.6,23.3
2015-06-26,30.5,34.7,24.6,0.0
2015-06-27,31.6,35.9,27.6,0.0
2015-06-28,32.4,37.2,27.5,0.4
2015-06-29,30.1,33.8,26.1,0.0
2015-06-30,28.7,32.9,25.8,0.4
2015-07-01,30.2,34.8,25.6,0.8
2015-07-02,31.2,36.0,26.7,0.6
2015-07-03,32.0,37.2,27.6,0.5
2015-07-04,32.0,35.8,27.1,0.4
2015-07-05,31.3,37.3,27.5,12.3
2015-07-06,28.9,32.6,25.0,13.0
2015-07-07,27.7,31.5,24.9,12.2
2015-07-08,28.3,31.9,25.4,18.9
2015-07-09,27.8,31.8,25.7,22.8
2015-07-10,26.1,28.2,24.0,62.4
2015-07-11,24.8,28.0,23.9,35.1
2015-07-12,25.5,26.9,24.2,3.8
2015-07-13,28.4,32.0,24.0,1.6
2015-07-14,29.6,32.9,26.2,0.8
2015-07-15,31.2,34.8,27.4,0.0
2015-07-16,29.7,34.3,26.4,11.8
2015-07-17,28.1,31.3,26.2,25.7
2015-07-18,29.0,32.7,26.4,5.3
2015-07-19,28.6,32.3,25.9,19.2
2015-07-20,27.4,30.8,25.5,10.7
2015-07-21,29.0,32.1,26.0,3.4
2015-07-22,29.0,31.9,26.9,1.8
2015-07-23,29.4,32.1,27.0,0.3
2015-07-24,28.6,31.5,26.4,5.6
2015-07-25,28.7,32.1,26.1,3.2
2015-07-26,27.8,31.0,24.6,1.6
2015-07-27,27.6,30.7,24.3,0.0
2015-07-28,27.7,31.1,24.7,0.2
2015-07-29,27.4,29.6,24.9,0.0
2015-07-30,27.6,30.2,25.2,2.1
2015-07-31,27.7,30.4,25.5,0.7
2015-08-01,26.8,29.4,25.4,5.4
2015-08-02,27.8,31.2,25.7,2.2
2015-08-03,28.8,33.0,25.8,0.7
2015-08-04,29.1,33.0,25.7,2.8
2015-08-05,28.5,32.3,25.7,5.9
2015-08-06,28.0,32.0,26.1,12.2
2015-08-07,27.4,32.2,25.1,20.8
2015-08-08,25.5,27.5,24.4,29.8
2015-08-09,26.2,28.4,24.4,38.7
2015-08-10,27.6,31.2,25.5,9.4
2015-08-11,27.1,29.4,25.6,8.2
2015-08-12,28.5,31.7,25.8,0.4
2015-08-13,29.2,33.1,26.2,1.3
2015-08-14,28.6,32.0,26.0,5.6
2015-08-15,27.7,30.4,25.5,12.5
2015-08-16,27.3,29.9,25.2,5.1
2015-08-17,28.8,32.7,25.1,1.0
2015-08-18,28.9,33.6,25.9,4.0
2015-08-19,29.3,33.0,25.8,0.3
2015-08-20,29.0,32.0,26.1,0.0
2015-08-21,28.5,31.8,25.7,0.3
2015-08-22,27.6,31.3,24.7,6.0
2015-08-23,28.4,32.5,24.5,1.7
2015-08-24,28.8,32.9,25.4,0.4
2015-08-25,29.6,33.7,26.4,0.0
2015-08-26,30.1,33.9,26.6,0.4
2015-08-27,29.4,33.3,25.3,1.5
2015-08-28,29.5,33.4,25.1,0.4
2015-08-29,29.9,33.9,26.5,0.0
2015-08-30,30.1,34.3,26.1,0.2
